source,target
3692,4079
3861,4079
895,4080
3034,4080
3776,4080
1750,4081
3979,4081
1864,4082
2460,4082
156,4083
1342,4083
2193,4083
2211,4083
3073,4083
3946,4083
2097,4084
3990,4085
860,4086
2617,4086
3060,4086
711,4087
605,4089
691,4089
3358,4090
2088,4091
3429,4091
473,4092
767,4092
2478,4092
4060,4092
701,4093
2446,4093
3995,4093
3644,4094
3685,4094
3773,4094
3077,4095
2856,4097
4030,4098
2502,4100
2550,4100
2617,4100
2719,4100
3219,4100
458,4101
1400,4101
3441,4101
2229,4102
2670,4103
2786,4103
2883,4103
3076,4103
3178,4103
3340,4103
270,4104
637,4105
3366,4105
4048,4105
1037,4106
1115,4106
1423,4106
2015,4106
2390,4106
3689,4106
1493,4107
235,4108
1814,4108
2336,4108
3180,4109
521,4110
1524,4110
1955,4110
70,4112
2024,4113
1592,4114
4041,4115
1147,4116
1609,4116
2185,4116
2999,4116
1609,4117
1790,4117
3242,4117
1114,4118
2221,4118
2229,4118
2397,4118
207,4119
1813,4119
3392,4119
711,4120
1408,4120
2413,4121
3528,4121
3916,4121
2629,4122
3214,4122
3385,4122
507,4123
2070,4123
2459,4123
1504,4124
3249,4124
2990,4125
226,4126
2154,4126
2221,4128
3693,4128
80,4129
1087,4129
2322,4129
3184,4129
3258,4129
419,4130
2095,4130
3563,4130
649,4131
873,4131
1912,4131
1514,4132
2179,4132
3010,4132
3579,4132
2043,4133
2165,4133
4091,4133
3374,4134
3560,4134
3760,4134
2156,4135
2432,4136
1180,4138
3210,4138
3772,4138
3912,4138
213,4139
3393,4139
1772,4140
2173,4140
2540,4140
2924,4140
19,4141
2536,4141
2668,4141
164,4142
785,4143
1176,4143
1736,4143
2637,4143
3192,4143
2695,4144
684,4145
1929,4145
3987,4145
407,4146
876,4146
1135,4146
1195,4146
1249,4146
1296,4146
3440,4146
1180,4147
1278,4147
1956,4147
1227,4148
3785,4149
625,4150
1140,4151
1506,4152
2660,4152
4038,4152
2910,4154
3231,4154
94,4155
395,4155
3616,4155
3333,4157
3768,4157
714,4158
2672,4158
1135,4159
2910,4159
3545,4159
1609,4160
2453,4160
2869,4160
2992,4160
3245,4160
786,4162
935,4162
1854,4162
3188,4162
3605,4162
3650,4162
2417,4163
2672,4164
3888,4164
491,4165
1192,4165
3646,4165
397,4166
2418,4166
3488,4166
3734,4166
977,4167
1258,4168
1835,4168
2310,4168
3188,4169
3074,4170
515,4172
1323,4172
1397,4173
2695,4173
3885,4173
4172,4173
400,4174
1166,4175
1740,4175
3518,4175
38,4176
201,4177
329,4177
1269,4178
2216,4178
149,4179
2321,4179
2725,4179
142,4180
2927,4180
1085,4181
2454,4181
3145,4181
4028,4181
3204,4182
779,4183
1916,4183
3581,4183
3916,4183
2176,4184
1557,4185
1970,4185
2304,4185
3712,4185
115,4186
1600,4186
2696,4186
2788,4186
3644,4186
20,4187
280,4187
474,4187
975,4188
1561,4188
1735,4188
3361,4188
3618,4188
726,4189
3108,4189
3333,4189
494,4190
3136,4190
3851,4190
755,4191
1273,4191
1838,4191
2757,4192
2788,4192
423,4193
565,4193
2034,4193
105,4194
652,4194
1730,4194
3274,4194
334,4195
1097,4195
3208,4195
1320,4196
1510,4196
2068,4196
2136,4196
3390,4196
4105,4196
33,4197
242,4197
564,4197
1614,4197
2866,4197
3260,4197
889,4198
2708,4198
976,4199
979,4199
1194,4199
1352,4199
1518,4199
1576,4199
1838,4199
2557,4199
693,4200
348,4202
371,4202
3923,4202
281,4203
3204,4203
3384,4203
3553,4203
722,4204
1330,4204
2617,4204
3547,4204
2693,4205
1499,4206
1956,4206
3080,4206
896,4207
1804,4207
2015,4207
3365,4207
565,4208
1763,4209
246,4210
335,4210
2352,4210
2641,4210
835,4211
1446,4211
2253,4211
2630,4211
845,4212
1732,4212
2198,4212
3177,4212
1010,4214
2056,4214
2575,4214
3779,4214
2665,4215
3127,4215
1903,4216
1936,4216
2949,4216
1244,4217
1464,4217
2015,4217
3702,4217
262,4218
1373,4218
3395,4218
91,4219
440,4219
740,4219
930,4219
1923,4219
52,4221
1618,4221
3702,4221
4036,4221
2565,4222
3124,4222
2314,4223
3050,4223
3266,4224
1835,4226
2248,4226
2872,4227
3615,4227
506,4228
848,4228
4143,4228
4178,4228
2566,4229
4112,4229
3753,4230
4069,4230
251,4231
758,4231
964,4231
2248,4231
2878,4231
363,4232
486,4232
1054,4232
3726,4232
1190,4233
389,4234
2008,4235
2705,4235
3253,4235
1022,4236
1744,4236
2277,4236
2692,4236
237,4237
448,4237
3962,4237
907,4238
1919,4238
3182,4238
165,4239
435,4239
498,4239
1093,4239
1213,4239
1355,4239
1813,4239
2343,4239
3301,4239
0,4240
619,4240
785,4240
923,4240
3683,4240
608,4241
1299,4241
1682,4242
3670,4242
4192,4243
208,4245
1624,4245
2938,4245
3015,4245
3367,4245
188,4246
1910,4246
3858,4246
1221,4247
4183,4247
3069,4248
2239,4249
4036,4249
297,4250
1848,4250
2432,4250
4032,4250
3425,4251
612,4252
2751,4252
3270,4252
128,4253
3273,4253
744,4254
3799,4254
3958,4254
923,4255
1827,4255
2202,4255
2754,4255
3024,4255
3315,4255
3611,4255
3733,4255
4204,4255
1139,4256
1422,4256
4106,4256
152,4257
192,4257
2791,4257
3813,4258
13,4259
4232,4259
1393,4260
1720,4260
2988,4260
3276,4260
1042,4261
2335,4261
3865,4261
2117,4262
2545,4262
2608,4262
1937,4263
3328,4263
2958,4265
3510,4265
1015,4266
1725,4266
3123,4266
4082,4266
4130,4266
982,4267
2089,4267
31,4268
1742,4268
1382,4269
2183,4269
3961,4269
2519,4270
3950,4270
2795,4271
2882,4271
2995,4271
316,4272
1958,4272
3480,4272
431,4273
1462,4273
3787,4273
1171,4274
1738,4274
3297,4274
704,4275
2022,4275
3665,4275
483,4276
1746,4277
1640,4278
2019,4279
3318,4279
3659,4279
1577,4280
4272,4280
161,4281
513,4281
588,4281
2024,4281
2261,4281
1736,4282
2519,4283
403,4284
566,4284
198,4285
3676,4285
329,4286
1699,4286
2010,4286
187,4287
769,4287
1001,4287
1634,4287
2437,4287
596,4288
732,4288
791,4288
2866,4288
3398,4288
3437,4288
3436,4289
301,4290
369,4290
3331,4290
1451,4291
939,4292
1034,4292
1758,4292
2382,4292
3186,4292
962,4293
475,4294
704,4294
1117,4294
2613,4294
1066,4295
2294,4296
2935,4297
3564,4297
3238,4298
2226,4299
1920,4300
4202,4300
46,4301
261,4302
1130,4303
2801,4303
3613,4304
25,4305
1019,4305
3330,4305
3359,4305
3477,4305
3759,4306
779,4307
3861,4307
695,4308
1510,4309
2640,4309
661,4310
1708,4310
1965,4310
2097,4310
3214,4310
2594,4311
2893,4311
4229,4311
2553,4312
3307,4312
3863,4312
4172,4312
1404,4313
1408,4313
150,4314
295,4314
1719,4314
3001,4314
1092,4315
2175,4315
2227,4315
4102,4315
519,4316
841,4316
3108,4316
852,4317
1062,4317
1443,4317
2955,4317
2649,4318
2111,4319
3320,4319
3651,4319
651,4320
1009,4320
1463,4320
2484,4320
489,4321
1332,4321
3401,4321
1183,4322
2515,4322
2449,4323
2242,4324
285,4325
1303,4325
213,4326
220,4326
1555,4326
1567,4326
2258,4326
2416,4326
2558,4326
3870,4326
194,4327
627,4327
3758,4327
77,4328
2826,4328
3664,4328
1318,4329
2930,4329
3902,4329
2761,4330
335,4331
562,4331
1125,4331
2991,4331
4188,4331
1551,4332
2621,4332
3809,4332
376,4333
1714,4333
2833,4333
73,4334
224,4334
408,4334
595,4334
2102,4334
2727,4334
3635,4334
1791,4335
2624,4335
30,4336
4010,4336
4252,4336
2161,4337
1120,4338
2055,4338
552,4339
2790,4339
3092,4339
3611,4339
771,4340
1485,4340
2940,4340
3435,4340
3541,4340
1597,4343
1422,4344
3862,4344
1333,4345
2654,4345
2822,4345
4125,4345
2189,4346
4000,4346
4279,4346
155,4347
245,4348
727,4348
1499,4348
1746,4348
801,4349
1042,4349
3735,4349
4049,4350
959,4351
1155,4351
3844,4351
310,4352
1836,4352
2827,4352
3926,4352
4058,4352
2085,4353
3008,4353
739,4354
854,4354
1037,4354
1751,4354
3574,4354
3959,4354
114,4355
638,4355
1600,4355
2296,4355
2621,4355
942,4356
4240,4356
1280,4357
900,4358
1168,4358
2268,4358
3957,4358
203,4359
1422,4359
3333,4359
3517,4359
3818,4359
3984,4359
1260,4360
1866,4360
302,4361
1244,4361
1577,4361
1851,4361
3262,4361
1488,4362
3238,4362
18,4364
109,4364
48,4365
3705,4366
4224,4367
393,4368
2330,4369
3024,4369
3557,4369
131,4370
727,4370
1625,4370
4171,4370
4335,4370
29,4371
166,4371
2200,4371
1284,4372
251,4373
830,4373
2360,4373
2527,4373
2825,4373
3883,4373
1641,4374
1825,4374
2502,4374
2544,4374
2633,4374
3399,4374
4350,4374
1955,4375
2036,4375
49,4376
823,4376
1806,4376
2901,4376
3025,4376
1625,4377
2876,4377
2878,4377
204,4379
713,4379
2047,4379
2628,4379
2663,4379
853,4380
1563,4380
2158,4380
2273,4380
2621,4380
3408,4380
1202,4381
2119,4381
4221,4381
296,4382
2702,4382
214,4383
1516,4384
1908,4384
3017,4384
1149,4385
2749,4386
3154,4386
3736,4386
4295,4386
1708,4387
2510,4387
1891,4388
2657,4388
2845,4388
3201,4388
1972,4389
1464,4390
1907,4390
4209,4390
885,4391
3197,4391
4303,4392
4362,4393
564,4394
1335,4394
2758,4394
2951,4394
3840,4394
697,4395
1841,4395
1981,4395
3032,4396
3415,4396
311,4398
662,4398
960,4398
975,4398
2440,4398
1416,4399
3326,4399
3947,4399
4092,4399
4366,4399
1475,4400
1771,4400
2940,4400
3171,4400
3903,4400
205,4402
391,4402
2735,4402
3772,4402
4184,4402
184,4403
3807,4403
3906,4403
120,4404
728,4404
1110,4404
3270,4404
348,4405
1501,4405
1871,4405
1888,4405
2147,4405
2429,4405
2540,4405
2006,4406
4113,4406
4165,4406
4239,4406
1554,4407
2061,4407
2142,4408
2650,4408
3886,4408
898,4409
2152,4409
3770,4409
147,4410
292,4410
229,4411
4159,4411
3082,4412
3780,4412
455,4413
1443,4413
2028,4413
2435,4413
3461,4413
114,4414
499,4414
1827,4414
3586,4415
4226,4415
2604,4416
2919,4416
4119,4416
4235,4416
3000,4417
2758,4418
152,4419
919,4419
1220,4419
624,4420
1131,4420
282,4421
849,4421
1782,4421
2058,4421
2486,4421
3387,4421
2041,4422
2970,4422
4035,4422
3195,4424
4254,4424
899,4425
1068,4425
2129,4425
3187,4425
395,4426
2471,4426
1519,4427
3647,4427
1958,4428
3884,4428
1707,4429
3148,4429
2111,4430
2180,4430
3138,4430
2994,4431
3681,4431
545,4432
2646,4432
1221,4433
717,4434
1505,4434
1512,4434
1529,4434
727,4435
1120,4435
2736,4435
3368,4435
3754,4435
1900,4436
240,4437
258,4437
3362,4437
2651,4439
71,4440
2557,4440
4091,4440
4272,4440
1694,4442
871,4444
865,4445
4074,4445
2914,4446
2996,4446
9,4447
756,4447
1096,4447
1014,4448
2747,4448
1435,4449
2535,4449
2688,4449
3757,4449
28,4450
2043,4450
893,4451
1016,4451
1480,4451
1923,4451
733,4452
1452,4452
2147,4452
314,4453
733,4453
994,4453
1317,4453
2011,4453
3203,4453
645,4454
1806,4454
3106,4454
3940,4454
289,4455
409,4455
434,4455
941,4455
3767,4455
1098,4456
1139,4456
2979,4456
303,4457
2567,4457
438,4458
1746,4458
213,4459
404,4459
2006,4459
2179,4459
1206,4460
2712,4460
3429,4460
269,4461
949,4461
1735,4462
2210,4462
2335,4462
4202,4462
4239,4463
586,4464
2651,4464
3190,4464
3495,4465
3647,4465
394,4466
3358,4466
3547,4466
4401,4466
1884,4468
2159,4468
2615,4468
3072,4468
2490,4469
226,4470
759,4470
760,4470
2801,4470
45,4471
331,4471
420,4471
2419,4471
3318,4474
342,4475
2369,4475
705,4476
3949,4476
4408,4477
928,4478
80,4480
338,4480
560,4480
783,4480
2896,4480
3271,4480
1647,4481
3139,4481
39,4483
1095,4483
1888,4483
2108,4483
850,4484
4353,4484
845,4485
3043,4485
561,4486
3118,4487
4032,4487
2242,4488
2273,4488
3394,4488
1648,4490
2553,4491
1927,4492
2462,4492
2674,4492
2822,4492
4420,4492
132,4493
3424,4493
825,4494
4338,4494
153,4495
596,4495
1096,4496
1356,4496
561,4497
1073,4497
1712,4497
1961,4497
3721,4497
3783,4497
2062,4498
2922,4498
4302,4498
993,4500
1251,4500
2341,4500
622,4501
1336,4501
1617,4501
2601,4501
2859,4501
3756,4501
3860,4501
126,4502
2211,4502
2575,4502
719,4503
2294,4503
1863,4504
3744,4504
1224,4505
1577,4505
4180,4505
4215,4505
184,4506
2132,4506
1990,4507
2407,4507
3083,4507
789,4508
1981,4508
3927,4508
302,4509
1380,4509
2059,4509
3425,4509
4454,4509
2732,4510
3503,4510
3669,4510
1298,4511
2670,4511
4173,4512
824,4513
1713,4513
2037,4513
3969,4513
480,4514
3977,4514
4,4515
866,4516
1238,4516
1501,4516
609,4517
3594,4517
177,4518
1765,4519
3013,4519
3388,4519
557,4520
802,4520
819,4520
3903,4520
132,4521
242,4521
563,4521
2426,4521
3471,4521
2308,4522
2383,4522
3487,4522
3939,4522
4033,4522
1496,4523
3478,4523
2595,4524
3444,4524
4002,4524
733,4525
2145,4525
26,4526
1418,4526
1758,4526
3914,4526
481,4527
1639,4527
1862,4528
2370,4528
2858,4528
2913,4528
3137,4528
3220,4528
4008,4528
2240,4529
4161,4529
280,4530
981,4530
1108,4530
1473,4530
3100,4530
1710,4531
3706,4531
860,4532
1681,4532
3284,4532
3366,4532
3421,4533
3576,4533
3751,4533
4484,4533
1783,4534
632,4535
1587,4535
2295,4535
3142,4535
4411,4536
475,4537
3437,4537
1356,4539
2706,4539
3282,4539
3997,4539
771,4540
941,4540
670,4541
1882,4541
3991,4541
4363,4541
212,4542
1472,4542
2508,4543
2626,4543
4477,4543
12,4544
26,4544
115,4544
510,4544
2482,4544
2935,4545
134,4546
460,4546
913,4546
2997,4546
861,4547
1712,4547
3271,4547
1368,4548
2177,4548
4080,4548
4222,4548
3050,4549
3513,4549
617,4550
1280,4550
2094,4550
3724,4550
3846,4550
1429,4551
1450,4551
537,4552
541,4552
841,4552
92,4553
3835,4553
3859,4553
407,4554
836,4554
2841,4554
1784,4555
2870,4555
3305,4555
4113,4556
1024,4558
3678,4559
1071,4560
3999,4560
655,4561
1443,4561
1608,4561
1753,4561
3144,4561
1126,4562
3634,4562
4146,4562
219,4563
957,4563
1383,4563
2805,4563
3284,4563
654,4564
2149,4564
2193,4564
4256,4564
768,4565
2467,4565
33,4566
1139,4566
2180,4566
1982,4567
4361,4567
3027,4568
3296,4568
3381,4568
3531,4568
4563,4568
1862,4569
3458,4569
1208,4570
4405,4570
234,4571
1892,4572
2426,4572
4344,4572
441,4573
1065,4573
3353,4574
3822,4574
3846,4574
1166,4575
1578,4575
1597,4575
4168,4575
2122,4576
627,4577
3000,4578
482,4579
660,4579
1585,4579
3000,4579
1038,4580
1250,4580
1300,4580
80,4581
968,4581
1524,4581
3231,4581
3763,4581
974,4582
2051,4582
2075,4583
3288,4583
4498,4583
640,4585
3335,4585
96,4586
3060,4586
2125,4587
3077,4587
3422,4587
463,4588
1999,4588
4028,4588
2840,4589
947,4590
3116,4590
3716,4590
4383,4590
466,4591
3317,4591
3522,4592
226,4593
702,4593
2158,4593
2629,4593
4204,4593
660,4595
1759,4595
2530,4595
2871,4595
3678,4595
4118,4595
538,4596
1459,4597
1569,4597
1605,4597
3483,4597
4203,4597
1526,4598
3482,4598
49,4599
655,4599
3687,4599
1442,4600
2513,4600
183,4601
3096,4601
3826,4601
628,4602
760,4602
3876,4602
4205,4602
297,4605
2161,4605
3540,4605
3845,4605
1356,4606
1939,4606
3180,4606
3789,4606
217,4607
4604,4607
1477,4608
2716,4608
724,4610
3317,4610
4583,4611
662,4613
1318,4613
4541,4613
2405,4614
4203,4614
1382,4615
1531,4615
2464,4615
3213,4615
3502,4615
1950,4616
2210,4616
3629,4616
4084,4616
2518,4617
3721,4617
4487,4617
145,4619
4597,4620
666,4621
691,4621
319,4622
975,4623
4501,4623
3027,4624
1331,4626
2100,4626
2889,4626
4247,4626
940,4627
1034,4627
241,4628
337,4628
3222,4628
864,4629
1063,4629
1887,4629
1047,4630
1928,4630
3979,4630
1979,4631
3023,4631
1435,4632
2381,4632
3260,4632
2585,4633
4037,4633
1647,4634
2746,4634
3960,4634
526,4635
2507,4635
4484,4635
323,4636
1356,4636
2334,4636
3494,4636
129,4637
447,4637
3915,4637
3779,4638
3791,4638
1548,4639
1995,4639
2393,4639
908,4640
1061,4640
2897,4640
1849,4641
2404,4641
4241,4641
1370,4642
2160,4642
2572,4642
3803,4642
3912,4642
4526,4642
19,4643
381,4643
594,4643
1348,4643
2740,4643
3518,4643
3577,4643
3670,4643
1593,4644
1812,4645
2318,4645
3042,4645
3345,4645
865,4646
883,4646
1210,4646
3924,4646
4073,4646
687,4647
1350,4647
2543,4647
3938,4647
2417,4648
4510,4648
176,4649
784,4649
1111,4649
3849,4649
4348,4650
4408,4650
899,4651
1485,4651
2660,4651
2431,4652
3138,4652
3766,4652
1167,4653
1750,4653
482,4654
1788,4654
1601,4655
1737,4655
4482,4655
803,4656
862,4656
3059,4656
4,4657
665,4657
1773,4657
4609,4657
827,4658
2453,4658
3962,4658
4023,4658
494,4659
3605,4659
3620,4659
4198,4659
838,4660
4028,4660
752,4661
1134,4661
2159,4661
3987,4661
1643,4662
2239,4662
2942,4662
3822,4662
545,4663
3677,4663
3870,4663
173,4664
1475,4664
4409,4664
4230,4665
1424,4666
153,4667
1954,4667
2210,4667
2237,4667
4602,4667
4599,4668
836,4669
2109,4669
3366,4669
3848,4669
4386,4669
2686,4670
4422,4670
931,4671
1340,4671
2400,4671
2603,4671
3762,4671
2010,4672
3966,4672
991,4673
1201,4673
3150,4673
3541,4673
4034,4673
295,4674
1270,4674
995,4675
2789,4675
3492,4675
3655,4676
539,4677
2134,4677
2476,4677
42,4678
2088,4678
2293,4678
4370,4678
2560,4679
97,4680
1387,4680
1486,4680
2360,4680
81,4681
972,4681
982,4681
3341,4681
3480,4682
962,4683
1891,4683
3975,4683
909,4684
3196,4684
3922,4684
4566,4684
532,4686
764,4686
2774,4686
2966,4686
3705,4686
3822,4686
3684,4687
2479,4688
1530,4689
3957,4689
2926,4690
3562,4690
3578,4690
3644,4690
4072,4690
17,4691
3879,4691
642,4692
1004,4692
1397,4692
3337,4692
155,4693
823,4693
1255,4693
3971,4693
4254,4693
4560,4693
1005,4694
2483,4694
1396,4695
1549,4695
3293,4695
2,4696
82,4696
2194,4696
572,4698
1056,4698
1219,4698
2879,4698
2966,4698
142,4699
1009,4699
1743,4699
2501,4699
3289,4699
2384,4700
4643,4700
272,4701
3000,4701
4455,4701
447,4702
2956,4702
2960,4702
4455,4702
808,4703
843,4703
1373,4703
1644,4703
3451,4703
3990,4703
972,4704
4063,4704
4404,4704
512,4705
1267,4705
1322,4705
2762,4705
3291,4705
3829,4705
3848,4705
4399,4705
119,4706
1754,4706
3680,4706
3980,4707
130,4708
834,4708
1059,4708
2660,4708
812,4710
2878,4711
3599,4711
3932,4711
416,4712
479,4712
1806,4712
2560,4712
2737,4712
686,4713
974,4713
1397,4713
3634,4713
4010,4713
54,4714
1131,4714
3137,4714
3361,4714
677,4716
4307,4716
837,4717
2312,4717
1599,4718
1615,4718
1917,4718
1447,4719
3617,4719
4201,4719
908,4720
1273,4720
2050,4721
3165,4721
4457,4721
773,4722
1013,4722
3176,4722
1532,4723
1730,4723
2270,4723
2747,4723
3355,4723
3757,4723
1683,4725
3710,4725
624,4726
3970,4726
1448,4727
2647,4727
750,4728
873,4728
1722,4729
385,4730
4577,4730
757,4731
2673,4731
161,4732
291,4732
598,4732
3014,4732
3066,4732
3606,4732
3826,4732
4138,4732
2859,4733
1826,4734
2757,4734
3125,4734
4031,4734
4478,4734
245,4735
592,4735
572,4736
2850,4736
3168,4738
4012,4738
4164,4738
1853,4739
4608,4739
1938,4740
2863,4740
2637,4741
687,4742
1830,4742
2609,4742
3589,4742
831,4743
3090,4743
1466,4744
1728,4744
2346,4744
2623,4744
538,4745
1061,4745
1267,4745
2204,4746
2767,4746
3820,4746
4533,4746
2939,4747
135,4748
1133,4748
3981,4748
4156,4748
349,4749
183,4750
2127,4750
2990,4750
3270,4750
3478,4750
4249,4750
1496,4751
2341,4751
2747,4751
3673,4751
3928,4751
1651,4752
2550,4752
3532,4752
4645,4752
29,4753
88,4753
2783,4753
3191,4753
3528,4753
4383,4753
172,4754
1127,4754
1674,4754
1970,4754
2083,4754
2399,4754
383,4755
1479,4755
1502,4755
2874,4755
4309,4755
655,4756
3808,4756
1785,4757
2335,4757
2817,4757
3742,4757
3866,4757
4652,4757
1318,4758
4635,4758
669,4759
2202,4759
3046,4759
4046,4759
806,4760
1567,4760
3363,4760
1134,4761
1318,4761
1074,4762
1145,4762
2875,4762
3936,4762
4399,4762
4699,4762
882,4763
2489,4763
2778,4763
3600,4764
1547,4765
1274,4766
954,4767
1180,4767
1371,4767
1469,4767
2029,4767
2843,4767
3644,4767
683,4768
4445,4768
691,4769
2600,4769
1200,4770
3319,4770
4340,4770
4592,4771
364,4772
1049,4772
772,4773
1975,4773
2171,4773
2419,4773
2932,4773
3285,4773
3421,4773
4614,4773
1478,4774
3783,4774
454,4775
2971,4775
4242,4775
4218,4776
199,4777
1014,4777
1793,4777
3215,4777
969,4778
1467,4778
3867,4778
870,4779
2951,4779
3624,4779
407,4780
1089,4780
1440,4780
1556,4780
1840,4780
759,4781
2279,4781
2558,4781
2795,4781
3476,4781
433,4782
499,4782
4705,4782
4744,4782
1380,4783
2441,4783
3475,4783
1695,4784
2809,4784
1796,4785
2171,4785
4165,4785
2167,4786
2278,4786
2575,4786
3472,4786
4436,4786
4765,4786
3745,4787
28,4788
409,4788
627,4788
2648,4788
3895,4788
1245,4789
1682,4789
2113,4789
2877,4789
4055,4789
3397,4790
461,4791
2157,4791
2265,4791
3156,4791
2170,4792
318,4793
876,4793
2321,4793
4001,4793
590,4794
1233,4794
1380,4794
3313,4794
3594,4794
4259,4794
4351,4794
87,4795
143,4795
232,4795
2972,4795
4186,4796
269,4797
635,4797
1464,4798
1627,4798
2257,4799
4238,4799
2423,4800
180,4801
3512,4801
4747,4801
1676,4802
3271,4802
4612,4802
806,4803
1979,4803
2281,4803
463,4804
2176,4805
2683,4806
3013,4806
3910,4806
2359,4807
2805,4807
3977,4807
1719,4808
3097,4808
3743,4808
3979,4808
2626,4809
3126,4809
4242,4809
4391,4809
1942,4810
4467,4810
4512,4810
1947,4811
1656,4812
4444,4812
66,4813
1596,4813
3424,4813
62,4814
1447,4814
258,4816
1362,4816
1516,4816
2576,4816
3921,4816
4442,4816
4807,4816
2463,4817
4069,4817
68,4818
429,4818
878,4818
3019,4818
4402,4818
267,4819
1139,4819
3728,4819
3793,4819
2869,4820
259,4821
4079,4821
4701,4821
742,4822
2998,4822
993,4823
2236,4823
4424,4823
539,4824
2890,4824
813,4825
822,4825
1929,4825
2106,4825
4691,4825
3109,4826
3699,4826
1552,4827
3471,4828
4069,4828
97,4829
605,4829
1308,4829
592,4830
450,4831
4661,4831
1467,4832
93,4833
635,4833
739,4833
1160,4833
1263,4833
2376,4833
3543,4833
3599,4833
4051,4833
1530,4834
1959,4834
919,4835
891,4837
434,4838
3350,4838
321,4839
2651,4839
3322,4839
4032,4839
332,4840
1333,4840
1591,4840
2009,4840
3276,4840
3464,4840
3526,4840
3879,4840
4568,4840
2057,4841
2168,4841
4660,4841
558,4842
687,4842
1097,4842
1193,4842
4819,4843
1509,4844
3085,4844
3873,4846
2309,4847
2310,4847
1095,4848
1634,4848
3180,4848
3666,4848
4793,4848
2083,4849
3137,4849
4734,4849
1281,4850
2258,4850
2810,4850
2806,4851
3631,4851
288,4852
1643,4853
1994,4853
3494,4853
4353,4853
4535,4853
299,4854
2414,4854
3023,4855
3727,4855
1157,4856
119,4857
3085,4857
3164,4857
772,4858
3030,4859
4378,4859
1463,4860
4629,4860
1989,4861
3134,4861
3289,4861
3646,4861
2473,4862
3612,4862
3798,4862
323,4863
175,4864
2207,4864
2368,4864
3265,4864
4153,4864
1826,4865
3055,4865
354,4866
1153,4866
1320,4866
424,4867
494,4867
1956,4867
2779,4867
3930,4867
2210,4868
2756,4868
3840,4868
3923,4868
2738,4869
190,4870
646,4870
1217,4871
3278,4871
4690,4871
1385,4872
2032,4872
4381,4872
1611,4873
3881,4873
4693,4873
4030,4874
4409,4874
4805,4874
2947,4875
4686,4875
4722,4875
862,4876
2842,4876
3600,4876
4837,4876
1408,4877
3810,4878
3999,4878
2742,4879
3684,4879
571,4880
623,4881
2507,4881
2555,4881
4523,4881
2169,4882
4797,4882
216,4883
2227,4883
196,4884
2525,4884
2893,4885
3011,4885
3709,4885
4142,4885
651,4886
1364,4886
2093,4886
3935,4886
4277,4886
4491,4887
56,4888
2518,4888
2612,4888
2366,4889
4709,4889
44,4890
2137,4890
284,4891
2926,4891
3448,4891
4076,4892
160,4893
498,4893
2080,4893
4831,4893
3493,4894
3681,4894
4661,4894
1598,4895
3464,4895
3506,4895
388,4896
1123,4897
1711,4897
2742,4898
420,4899
1548,4899
2421,4899
3370,4899
4055,4899
4185,4899
4741,4899
846,4900
1841,4900
4492,4900
840,4901
1447,4901
2093,4901
3319,4901
3928,4902
86,4903
109,4903
249,4903
1256,4903
3689,4903
3714,4904
4131,4904
4442,4904
1593,4905
2714,4905
1259,4906
1882,4906
2278,4906
760,4907
2708,4907
1986,4908
4032,4908
4714,4908
595,4909
1093,4909
234,4910
446,4910
1126,4910
1722,4910
4377,4910
1125,4911
3737,4911
4606,4911
2211,4912
3196,4912
4707,4912
4888,4912
3168,4913
4560,4913
123,4914
4060,4914
2368,4915
4074,4915
1723,4916
33,4917
1464,4917
4379,4917
305,4918
831,4918
2122,4918
2478,4918
2759,4918
3691,4919
4423,4919
776,4920
1690,4920
2367,4920
2916,4920
4748,4920
1227,4921
1992,4921
2796,4921
3452,4921
4742,4921
2211,4922
3949,4922
4198,4922
3229,4923
418,4924
2143,4924
4253,4924
221,4925
4148,4925
189,4926
1266,4926
1542,4926
2385,4926
4763,4926
491,4927
2890,4927
4908,4928
208,4930
3707,4930
1541,4931
2834,4931
290,4932
2611,4932
2751,4932
3410,4932
3962,4933
426,4934
1253,4934
1970,4934
2548,4934
3144,4934
3712,4935
595,4936
1184,4936
1809,4936
200,4937
4010,4937
767,4938
4232,4938
4920,4938
1744,4940
2453,4940
3043,4940
3249,4940
3684,4941
1323,4942
1331,4942
2052,4942
3861,4942
411,4943
717,4943
4351,4943
2838,4944
4515,4944
4530,4944
2007,4945
3443,4945
3445,4945
3549,4945
3897,4945
3212,4946
4820,4946
3200,4948
1686,4949
3152,4949
3149,4950
3318,4950
4519,4950
1436,4951
2218,4951
2523,4951
4355,4951
3653,4952
3314,4954
4267,4954
1567,4955
161,4956
2667,4956
2943,4956
3419,4956
4215,4956
1949,4957
2073,4957
2222,4957
3717,4957
4080,4957
1858,4958
3822,4958
658,4959
849,4959
1143,4960
807,4961
1384,4961
2971,4961
4407,4961
4565,4961
4937,4961
1062,4962
2099,4962
2263,4962
957,4963
1075,4963
2431,4963
3111,4963
3323,4963
4073,4963
1529,4964
4248,4964
2992,4965
3556,4965
3596,4965
3644,4965
793,4966
1551,4966
4034,4966
4396,4966
1725,4967
2223,4967
4231,4967
150,4968
817,4968
1382,4968
4273,4968
4795,4968
1793,4969
3120,4969
3212,4969
3549,4969
236,4970
1104,4970
1592,4970
279,4971
322,4971
3061,4972
3526,4972
3592,4972
4173,4972
1131,4973
1276,4973
1922,4973
2087,4973
1586,4974
2468,4974
2729,4974
235,4975
252,4975
3467,4975
