source,target
1199,18422
2313,18422
4534,18422
9404,18422
13525,18422
16940,18422
4633,18423
11395,18423
15250,18426
3502,18427
17985,18427
9810,18428
17348,18428
18326,18428
2571,18429
6277,18429
5090,18430
5444,18430
16882,18430
538,18431
13281,18431
17200,18431
14668,18434
16141,18435
1739,18436
7058,18436
6201,18437
3979,18438
7128,18438
9795,18438
11623,18438
17895,18438
93,18439
2433,18439
9339,18439
10675,18439
2361,18440
1691,18441
7829,18441
12838,18441
9034,18442
16412,18442
12992,18443
14415,18443
10495,18444
10615,18444
16228,18444
2675,18445
6032,18445
10857,18445
16137,18445
11360,18446
159,18447
8202,18447
2172,18448
8534,18448
13525,18448
5184,18449
3439,18450
6388,18450
4367,18451
9104,18451
14714,18451
17697,18451
258,18454
7718,18454
11939,18454
16159,18454
7007,18455
7955,18455
10491,18455
16534,18455
8546,18456
8535,18458
2463,18459
18047,18459
151,18461
7892,18461
18308,18461
780,18462
4790,18462
6392,18462
13202,18463
5484,18464
1239,18465
2176,18465
8598,18465
3665,18466
16584,18467
1547,18469
14666,18469
17535,18469
2970,18470
5437,18470
2754,18471
2904,18471
923,18472
5919,18472
13036,18472
5466,18473
14442,18473
15173,18473
1170,18474
3537,18474
6376,18474
10501,18474
6274,18475
7342,18475
12588,18475
16800,18475
13733,18476
2551,18477
11995,18477
17219,18477
2760,18478
2256,18479
16956,18479
7391,18480
9794,18480
1545,18481
16069,18482
8071,18483
8347,18483
14277,18484
27,18485
2668,18485
11652,18485
2065,18486
6470,18486
938,18487
14368,18487
15881,18487
16055,18487
903,18488
6340,18488
10363,18488
15027,18488
15509,18488
1203,18489
6659,18489
16542,18489
4884,18490
6311,18490
15431,18490
17464,18491
11004,18492
147,18493
11637,18494
1443,18495
1918,18495
13289,18495
15567,18495
5271,18496
7556,18496
13482,18496
14126,18497
15461,18497
523,18498
5963,18498
7817,18498
11548,18498
14398,18499
16334,18499
3852,18500
4008,18501
4504,18501
2635,18502
6356,18503
12633,18503
5420,18504
8227,18504
11819,18504
1676,18505
14641,18506
3252,18507
3907,18507
10266,18507
17329,18507
18250,18507
2322,18508
12609,18508
4505,18509
5951,18509
10921,18509
4268,18510
9165,18510
1475,18511
8324,18511
12630,18511
5322,18512
6112,18512
18287,18512
6376,18513
9162,18513
10229,18513
8332,18514
9504,18514
270,18516
7403,18516
1127,18517
11380,18518
8547,18519
10894,18519
14916,18519
2491,18520
9954,18520
13058,18522
551,18523
757,18523
6342,18524
13152,18524
4196,18525
5438,18526
7646,18526
874,18527
2676,18527
5741,18527
13240,18527
13915,18527
7112,18528
7149,18528
4288,18529
527,18530
1793,18530
3137,18530
11962,18530
14200,18530
15487,18530
802,18531
5393,18531
4025,18532
5318,18532
8465,18533
9805,18533
9088,18534
15808,18534
17306,18535
18441,18535
11221,18536
15681,18536
14608,18537
17732,18537
2519,18538
3161,18538
16375,18538
17301,18538
7831,18539
8373,18539
11293,18539
18294,18539
10375,18540
14948,18541
17608,18541
17712,18543
2642,18544
564,18545
8752,18545
17093,18545
7165,18546
7343,18546
1063,18549
4580,18549
1996,18550
9928,18550
3642,18551
16349,18551
5611,18552
11076,18552
13856,18552
16879,18552
3027,18553
11761,18554
12453,18554
14702,18555
16107,18555
5488,18556
10401,18557
11710,18557
6436,18558
16609,18559
198,18560
1148,18560
3484,18561
10288,18562
10125,18563
3542,18564
12217,18564
14080,18564
11704,18565
16112,18565
1118,18566
4927,18566
18461,18566
504,18567
617,18567
3540,18567
14199,18567
11749,18568
6342,18569
15965,18569
18128,18569
2862,18571
6070,18571
11753,18571
17158,18571
9510,18572
10367,18573
11279,18573
2380,18574
12840,18575
16616,18575
157,18576
9719,18576
13605,18576
11936,18578
17994,18578
7409,18579
9507,18579
18324,18579
7344,18580
15676,18580
2502,18581
2808,18581
3151,18581
6135,18583
17803,18584
17114,18585
1063,18586
17442,18586
13153,18587
15423,18587
17486,18587
3216,18588
4900,18588
11519,18588
18501,18588
13283,18589
17645,18589
3019,18591
5385,18591
5430,18591
8688,18591
10957,18591
11530,18591
5647,18592
18257,18592
7818,18593
15127,18593
785,18594
17832,18594
10313,18597
2342,18598
10305,18598
10663,18598
14303,18598
14652,18599
53,18600
1696,18600
4837,18600
15088,18600
18090,18600
3260,18601
15668,18601
3421,18602
8108,18602
9420,18602
11486,18602
2892,18603
360,18604
10534,18604
14169,18604
141,18605
11591,18605
16678,18605
9112,18606
15040,18606
18010,18606
16773,18607
6803,18609
17352,18609
6499,18611
10404,18612
10692,18612
3921,18613
11861,18613
13883,18613
437,18614
7766,18614
12704,18614
14323,18615
17163,18615
235,18616
5801,18616
12348,18616
15450,18616
995,18617
12414,18618
13856,18618
18079,18618
3941,18619
12478,18620
13852,18620
5002,18621
7594,18621
17272,18621
6670,18622
8648,18622
15544,18622
5286,18623
8545,18623
8611,18623
9097,18623
5112,18625
16257,18625
17965,18625
3612,18626
5165,18627
11865,18627
16120,18627
13502,18628
4566,18629
7633,18629
7807,18629
10745,18629
12622,18629
14909,18629
16682,18630
6267,18631
6754,18631
5287,18632
6752,18632
17305,18632
17140,18633
9342,18634
11318,18634
10821,18635
12315,18635
14330,18635
3104,18636
8628,18636
11647,18636
12571,18636
13562,18636
5723,18637
11502,18637
5538,18638
9606,18638
11103,18638
4347,18639
16923,18639
134,18640
4592,18640
5625,18640
12973,18640
13602,18641
17568,18641
17637,18641
7452,18642
7518,18642
16632,18642
10155,18643
6369,18644
10904,18644
12556,18644
13463,18644
2441,18645
15876,18645
12686,18646
15539,18647
15803,18647
4048,18648
7548,18648
18015,18648
10820,18649
13328,18649
6025,18650
9740,18650
14673,18650
18000,18650
18407,18650
18494,18650
10385,18651
10984,18651
2834,18652
3792,18652
11000,18652
8612,18653
16731,18653
14572,18655
14583,18656
16792,18656
988,18657
7172,18657
8972,18657
2036,18658
5413,18658
5727,18658
6436,18659
8944,18659
18612,18659
7918,18660
13465,18660
18449,18660
18628,18660
395,18661
1713,18661
17709,18661
2785,18662
5612,18662
6794,18662
15122,18662
17315,18662
8061,18664
15020,18664
7463,18665
10191,18665
10484,18665
17429,18665
8835,18666
14028,18666
14538,18666
2108,18667
10544,18667
553,18668
2625,18668
10747,18668
11236,18668
1893,18669
3216,18669
13155,18669
16113,18669
9515,18670
15220,18670
1212,18671
13199,18672
14327,18672
17058,18673
13900,18674
5034,18675
5497,18675
2530,18676
15843,18677
18647,18677
8057,18678
13959,18678
15982,18678
5520,18679
13297,18680
5476,18681
13826,18681
8257,18682
16055,18683
17120,18683
11366,18684
13457,18686
6745,18687
12811,18687
14683,18687
17647,18687
17705,18687
9157,18689
10464,18689
12030,18689
14672,18689
14847,18689
6860,18691
6331,18692
10731,18692
787,18693
2803,18693
3415,18693
3759,18694
8100,18694
3414,18695
4194,18695
13166,18695
17043,18696
3239,18697
7253,18697
16238,18697
16782,18697
17662,18697
2396,18698
16728,18698
12056,18699
12849,18699
15374,18700
15417,18700
18387,18700
2528,18701
17218,18701
2046,18702
14725,18702
15336,18702
12212,18703
12949,18703
18141,18704
7396,18705
8822,18705
2768,18706
4513,18706
17269,18706
13739,18708
17643,18708
5455,18709
4595,18711
17507,18711
9294,18713
12368,18714
15700,18714
15955,18714
18628,18715
7473,18716
8877,18716
11733,18717
13034,18718
11070,18719
13432,18719
9548,18720
10788,18720
4612,18721
11570,18721
13256,18722
17104,18722
4080,18724
4628,18724
2792,18725
10032,18725
9344,18726
286,18728
4707,18728
12912,18728
13572,18728
7742,18729
11018,18729
16301,18729
8155,18730
11890,18730
12580,18730
7645,18731
7659,18731
13530,18731
13663,18731
14030,18731
15591,18731
4003,18732
7300,18732
10533,18732
10621,18732
12428,18732
16792,18732
2572,18733
2606,18733
7889,18734
15880,18734
17627,18734
12588,18735
14386,18735
5480,18736
7611,18736
12606,18737
9868,18738
7044,18740
7381,18741
12467,18741
12989,18741
1870,18742
3070,18742
1147,18744
4897,18744
12023,18744
8895,18745
10807,18745
10954,18745
15054,18745
4300,18746
14740,18747
9000,18748
16313,18748
6378,18749
10821,18749
11721,18749
13449,18749
16347,18749
1151,18750
9476,18750
10862,18751
16772,18751
16825,18751
1794,18752
4909,18752
15241,18752
15638,18752
17237,18752
343,18754
9378,18755
13385,18755
558,18756
3979,18756
10965,18756
15050,18756
15420,18756
631,18758
10839,18758
15062,18759
16663,18759
5653,18760
8540,18761
18012,18762
8697,18763
14869,18763
16213,18763
18167,18763
10265,18764
7514,18765
9396,18765
16485,18765
18043,18765
10901,18766
11568,18767
12484,18767
16888,18767
979,18768
10039,18768
17601,18768
13505,18769
17922,18769
5896,18770
16192,18770
785,18771
9870,18771
16492,18771
9914,18772
956,18773
12302,18773
16961,18773
11580,18774
16994,18774
644,18777
3370,18777
12134,18777
16267,18777
8981,18779
11823,18780
14391,18780
15322,18782
15050,18783
207,18784
5926,18784
9173,18784
1294,18785
4864,18785
5302,18785
6621,18785
11627,18786
1698,18787
11394,18787
223,18788
1843,18788
8248,18788
14604,18788
7694,18789
15820,18789
2735,18790
11420,18790
1247,18791
4439,18791
6032,18791
6661,18791
3619,18792
14895,18792
1517,18793
2912,18793
13133,18793
728,18794
3013,18794
3543,18795
4819,18795
82,18796
13034,18797
4460,18798
14191,18798
17919,18798
13613,18799
18032,18799
1987,18800
512,18802
989,18802
2175,18802
9154,18802
15606,18802
5961,18803
11785,18803
6078,18804
7919,18804
17554,18804
919,18805
15997,18805
2712,18806
3366,18806
13552,18806
53,18807
5853,18807
16806,18807
18279,18807
12139,18808
11344,18809
18594,18809
3710,18811
6116,18811
11300,18811
12923,18811
13260,18811
14798,18811
16090,18811
1758,18812
2768,18812
4566,18812
12502,18812
15319,18812
834,18813
5114,18813
7504,18813
11718,18813
402,18814
12624,18814
15428,18814
15813,18814
16501,18814
3949,18815
4754,18815
9712,18815
17075,18815
10355,18816
12973,18816
411,18817
235,18818
3954,18819
4923,18819
8785,18819
14009,18819
16873,18819
9140,18820
1515,18822
8722,18822
15425,18822
15573,18822
1325,18825
13704,18825
3306,18826
16006,18826
2421,18828
5113,18828
8406,18828
9348,18829
4132,18830
14561,18830
17223,18830
3411,18831
4946,18831
14303,18832
3540,18833
4021,18833
2446,18834
14729,18834
15562,18834
448,18836
3145,18836
4797,18836
7035,18836
4637,18837
8864,18837
12548,18837
15121,18837
15698,18837
8679,18838
9457,18838
9395,18839
16882,18839
2458,18840
4709,18840
1951,18841
10071,18841
1805,18842
11822,18842
17862,18842
18600,18842
260,18843
8368,18844
18116,18844
4937,18845
9997,18845
13443,18845
1345,18846
1789,18846
10304,18848
10922,18849
18493,18849
3083,18850
8236,18850
9488,18850
10535,18850
16998,18850
18440,18850
4483,18851
12748,18851
14290,18851
14090,18852
4207,18853
5835,18854
13032,18854
8133,18855
15461,18855
1240,18856
2749,18856
3355,18856
17026,18856
6229,18857
15923,18857
17399,18857
3498,18858
11137,18858
15644,18859
4808,18860
5700,18860
8559,18860
9549,18860
1805,18862
2895,18863
8297,18863
10187,18863
10827,18863
16746,18863
16857,18863
12020,18864
13234,18864
16186,18864
2383,18865
9084,18865
2785,18866
1845,18867
7084,18867
10119,18867
14273,18867
16737,18867
2396,18868
6803,18868
14429,18868
17909,18868
4520,18869
5806,18870
16447,18870
13795,18872
4303,18873
5818,18873
11303,18873
17172,18873
15663,18874
11068,18876
11360,18876
18450,18876
8281,18878
210,18879
2173,18879
16310,18879
9493,18880
16683,18880
16703,18880
18785,18880
5906,18881
8517,18881
13102,18881
15682,18881
16055,18881
15458,18882
1551,18883
2465,18883
3187,18883
4648,18883
13778,18883
15501,18883
7717,18884
1417,18886
2381,18886
2538,18887
6883,18887
2218,18889
9799,18889
12022,18889
9139,18890
778,18891
6321,18891
13511,18891
13761,18891
8833,18893
4889,18894
8298,18894
8754,18894
2069,18896
2168,18896
3265,18896
11059,18896
2270,18897
6889,18897
13659,18897
4959,18898
50,18899
1800,18899
13433,18899
17787,18899
2972,18901
8213,18901
10506,18901
18302,18901
9855,18902
4425,18903
8811,18903
18674,18903
2671,18904
7495,18904
10704,18904
14440,18905
8721,18906
10102,18906
13922,18906
1727,18907
12352,18908
7245,18909
9656,18909
292,18910
2459,18910
6332,18910
6623,18910
9417,18910
7317,18911
8092,18911
901,18912
4314,18912
9249,18912
13100,18912
5982,18913
12424,18913
18229,18913
681,18914
2963,18914
12221,18914
17866,18915
11101,18916
2127,18917
5176,18917
5940,18917
17743,18917
6547,18918
17932,18918
9751,18919
16587,18919
18090,18920
6607,18921
11026,18921
13839,18921
3519,18922
4732,18922
6626,18922
17217,18922
7204,18923
12531,18923
13203,18923
5893,18924
7505,18924
16159,18924
18712,18924
4962,18925
12572,18925
18064,18925
4642,18926
6030,18926
12340,18926
5426,18927
5937,18927
16873,18927
11103,18928
12308,18928
15373,18928
14233,18929
15477,18929
15874,18929
4152,18931
4537,18931
2039,18932
8252,18932
12862,18932
3413,18933
4102,18933
4573,18933
7617,18933
17211,18933
13393,18934
4723,18935
4890,18935
2114,18937
5224,18937
9281,18938
13879,18938
1613,18939
3288,18939
5151,18939
8040,18939
5815,18940
15116,18940
14415,18941
9507,18943
17979,18943
6607,18944
8045,18944
1296,18946
4756,18946
5652,18947
10949,18947
8236,18948
13142,18948
13208,18948
13227,18949
8378,18950
9457,18950
12813,18950
9657,18951
11823,18951
13450,18951
242,18952
9204,18952
9452,18952
18184,18952
691,18953
6780,18953
9948,18953
11200,18953
12083,18953
13414,18953
2751,18954
13583,18954
18011,18954
15565,18955
1026,18956
9376,18956
2654,18957
3446,18957
7804,18957
8168,18957
12261,18957
1611,18958
1864,18958
3588,18958
15128,18958
112,18959
3789,18959
10087,18959
15525,18959
2758,18960
10116,18960
11311,18960
2688,18961
16974,18961
18885,18961
2132,18962
2868,18962
16726,18962
16702,18963
17068,18963
7980,18964
10996,18964
14084,18964
14226,18964
7514,18965
10198,18965
14708,18965
2636,18966
3496,18967
6182,18968
3251,18969
4850,18969
14990,18969
1214,18970
2984,18970
6604,18970
5504,18971
9383,18971
18116,18972
3187,18973
11349,18973
16148,18973
7497,18974
8646,18974
13977,18975
3628,18979
3885,18980
10216,18980
4732,18981
8637,18981
11108,18981
15914,18981
5497,18982
8658,18982
16026,18982
18122,18982
5959,18983
12970,18983
13324,18983
15597,18983
3149,18985
4733,18985
1459,18986
4560,18986
13559,18986
14016,18986
17514,18986
1878,18987
5375,18987
18152,18987
11554,18988
14410,18989
14611,18989
15560,18989
2757,18990
3717,18990
12522,18990
18538,18990
2418,18991
11295,18991
662,18992
3074,18992
9318,18992
11637,18992
10609,18993
15528,18993
18870,18994
2211,18995
4996,18995
7215,18996
837,18997
6329,18998
18274,18998
562,18999
3486,18999
17239,18999
612,19000
6452,19000
8136,19000
13339,19000
11420,19002
12844,19002
13973,19002
17578,19002
128,19003
1932,19004
7010,19004
14364,19004
15234,19004
18054,19004
5652,19005
14309,19005
16396,19005
15119,19006
15527,19006
17372,19006
8626,19007
10357,19007
18694,19007
5605,19008
8255,19008
3327,19009
8556,19009
5183,19010
10618,19010
13629,19010
9186,19011
10457,19011
6226,19012
7568,19012
6165,19013
10997,19013
8660,19014
15957,19014
7295,19015
1087,19016
2371,19016
9764,19016
18779,19017
2618,19018
3848,19018
16341,19018
8953,19019
10840,19019
6797,19020
12447,19020
17524,19020
2779,19021
5446,19021
12292,19021
16399,19021
18563,19021
18964,19021
2126,19023
10835,19023
3809,19024
9338,19024
13868,19024
18226,19024
4522,19025
10019,19025
11218,19025
11722,19026
17541,19027
17775,19027
6753,19028
12265,19028
18056,19028
11694,19030
14877,19030
5872,19031
10084,19032
4480,19033
16926,19033
2093,19035
10833,19035
8971,19036
16736,19036
5157,19037
3022,19038
10847,19038
16677,19038
1268,19039
15178,19039
15304,19039
8023,19040
5315,19041
12446,19041
15302,19041
4188,19042
4618,19042
8747,19042
10680,19043
15631,19043
7171,19044
1244,19046
7661,19046
12183,19046
18734,19047
4758,19050
55,19051
6332,19051
11604,19051
17324,19051
13487,19052
13890,19052
14862,19052
18096,19052
7416,19053
7745,19053
9215,19053
17685,19053
4403,19054
6332,19055
12754,19055
14286,19055
8155,19056
16248,19056
2098,19057
2863,19057
4748,19058
7942,19058
10799,19058
13511,19058
17291,19059
6146,19060
9179,19060
13928,19060
7556,19061
6167,19062
11914,19062
3990,19063
5535,19063
6160,19063
14490,19063
16504,19063
5898,19064
17895,19064
7968,19065
15336,19066
16887,19066
3507,19067
10494,19067
15040,19067
762,19068
5714,19068
10168,19068
13724,19068
12049,19069
13110,19069
15182,19069
18798,19069
6441,19070
7983,19070
3974,19071
11164,19071
12116,19071
155,19072
1921,19072
2233,19072
12386,19072
17904,19072
907,19074
8482,19074
13643,19074
14632,19074
18427,19074
8179,19075
9054,19075
11289,19075
11554,19075
6653,19076
17345,19076
7196,19077
10125,19077
13655,19077
11789,19078
18109,19078
5152,19079
11635,19079
14766,19079
13794,19080
18763,19081
9425,19082
12047,19082
14878,19082
15101,19082
17414,19082
18566,19082
8044,19083
10172,19083
2355,19084
12957,19084
11919,19085
14029,19085
10,19086
11272,19086
162,19087
348,19087
2072,19087
3457,19087
4059,19087
14453,19087
353,19088
1087,19088
4979,19088
10346,19088
12388,19088
1919,19089
12724,19089
8940,19090
15875,19090
379,19093
3771,19093
16090,19093
19034,19093
4253,19094
759,19095
4433,19095
7443,19095
10357,19095
1308,19096
3908,19096
1986,19097
7171,19097
10940,19097
15021,19097
13330,19098
13659,19098
16083,19098
4486,19099
5728,19099
15547,19099
7840,19102
14290,19102
7148,19103
7499,19104
8469,19104
18443,19104
2530,19105
16219,19105
4243,19107
7562,19107
13857,19107
15779,19107
18248,19107
19008,19107
8030,19109
14223,19109
14372,19110
467,19111
5138,19111
8523,19111
8885,19111
3338,19112
18433,19112
4574,19113
13768,19113
6032,19114
12070,19114
12832,19114
1509,19115
4060,19115
4105,19115
7127,19115
13255,19115
13622,19115
16512,19116
3806,19117
15085,19117
2926,19118
4053,19119
48,19120
8163,19120
9925,19120
5392,19121
9683,19121
17685,19121
11315,19122
18547,19122
1983,19123
9645,19123
4403,19124
9657,19124
16961,19124
6021,19125
8657,19125
13456,19125
14758,19125
17942,19125
1754,19126
8815,19126
17978,19126
5657,19128
8672,19128
12343,19128
18967,19128
474,19129
12996,19129
16925,19129
18244,19129
4846,19130
11642,19130
2016,19131
5359,19132
7872,19132
12201,19132
1902,19133
5662,19134
7980,19134
150,19135
870,19135
4658,19135
13875,19136
17418,19136
5865,19137
11718,19137
17060,19137
10507,19138
10781,19138
12438,19138
13519,19138
18255,19139
3162,19140
9120,19141
11814,19141
12438,19141
14709,19141
46,19142
687,19142
4342,19142
6140,19142
2382,19143
10939,19143
7552,19144
8951,19144
6581,19145
11042,19145
16174,19146
13905,19147
2963,19149
14,19150
5263,19150
13897,19150
16467,19150
18828,19150
8556,19151
13299,19151
3932,19152
18961,19153
4432,19154
16192,19154
19018,19154
8719,19155
7869,19156
16172,19156
3441,19157
5637,19157
6859,19157
8093,19157
10728,19157
14857,19157
17694,19157
18781,19157
10452,19158
11652,19158
14998,19158
15863,19158
1072,19159
2044,19159
137,19160
4192,19160
6036,19161
6102,19161
8416,19161
9334,19161
5915,19162
18668,19162
17568,19163
5049,19164
3399,19165
16838,19165
18310,19165
3784,19166
7874,19166
8990,19166
9434,19166
13550,19166
14136,19166
6102,19167
10064,19167
14142,19167
15995,19167
16872,19167
521,19168
8402,19168
7644,19169
11750,19169
15064,19169
6024,19170
14895,19170
16033,19170
16813,19170
10360,19171
14001,19171
14621,19171
18274,19171
1176,19172
2545,19172
7831,19172
13021,19172
18267,19172
2677,19173
11368,19173
10941,19174
11338,19175
18288,19175
18333,19175
14511,19176
6575,19177
7220,19177
2705,19178
11016,19178
13501,19178
14385,19178
16104,19178
5962,19179
7295,19179
568,19180
1094,19180
5006,19180
5152,19180
6221,19180
14231,19180
17369,19180
15941,19181
6943,19183
18419,19183
3261,19185
13980,19185
94,19186
5269,19186
11712,19186
13593,19186
18888,19186
823,19187
16629,19187
3240,19189
9084,19189
12289,19190
14362,19191
1196,19192
13295,19192
8905,19193
14972,19193
16260,19194
2258,19195
15042,19195
8459,19196
14461,19196
17007,19196
2266,19197
3892,19197
7902,19197
10008,19197
15620,19197
16324,19197
593,19198
3338,19198
16203,19198
16649,19198
2704,19199
6783,19199
10550,19201
16152,19201
17951,19201
8548,19202
12319,19202
14381,19202
14996,19202
16047,19202
959,19203
17551,19203
6575,19204
9326,19204
11791,19204
1184,19205
4444,19205
7972,19205
8662,19205
11899,19205
4836,19207
6153,19207
606,19208
704,19208
2649,19208
10651,19208
12435,19208
135,19209
612,19209
1533,19209
15928,19209
16103,19209
5521,19210
12592,19210
15804,19210
726,19211
2853,19211
17948,19211
4810,19212
17480,19212
14198,19213
4089,19215
18471,19215
4731,19216
5591,19216
14328,19216
17738,19216
538,19217
6422,19217
12768,19217
5256,19218
12141,19218
1237,19219
12670,19219
18366,19219
983,19220
1270,19220
1631,19220
8376,19220
15440,19220
3537,19221
15951,19221
2732,19222
3443,19222
17899,19222
18684,19223
5874,19224
8309,19224
6081,19225
7812,19225
11978,19225
3438,19228
9223,19228
13530,19228
15053,19228
11367,19229
13674,19229
904,19230
5238,19230
5987,19230
17204,19230
284,19232
14841,19232
12069,19233
19166,19233
6620,19234
1306,19235
5388,19235
10461,19235
12916,19235
9366,19236
520,19237
6112,19237
7987,19237
4366,19238
7826,19238
9036,19239
6519,19240
10278,19240
3007,19241
4488,19241
5729,19242
4954,19243
10190,19243
15730,19243
12795,19244
5745,19245
4419,19246
13821,19247
17071,19247
17376,19247
18871,19248
1366,19249
2320,19249
209,19250
2264,19250
10253,19250
18886,19250
4928,19251
7515,19251
10543,19251
10977,19251
11617,19251
11861,19251
11979,19251
17330,19251
1033,19252
1682,19252
2125,19252
17315,19252
18015,19252
693,19253
10831,19253
15971,19253
19144,19253
7679,19254
8585,19254
16995,19254
19153,19254
5086,19255
914,19257
1065,19257
7437,19257
16328,19258
17220,19258
14322,19259
8117,19261
16183,19261
14250,19262
14331,19262
15922,19262
11299,19264
14575,19264
6416,19265
200,19266
2346,19266
2465,19266
4616,19266
10383,19266
12854,19266
10860,19267
5006,19268
2886,19269
17558,19270
958,19271
4055,19273
11388,19273
14522,19273
15335,19273
210,19274
6989,19276
13298,19276
9739,19277
15463,19277
14950,19278
15328,19278
19018,19279
269,19280
12409,19280
5230,19281
16963,19281
2779,19282
8036,19282
9610,19282
11955,19282
2322,19283
9141,19283
16303,19283
16512,19283
17041,19284
2225,19285
12217,19285
2431,19286
2965,19286
10131,19286
10575,19286
14063,19287
7935,19288
9012,19288
14422,19288
215,19289
2136,19289
6553,19289
3663,19290
7420,19290
10089,19290
4417,19291
9465,19291
2517,19292
10679,19292
13019,19292
5983,19293
15111,19294
12141,19295
13406,19295
2212,19296
4463,19296
11284,19296
2595,19297
10019,19297
16075,19297
11953,19298
11994,19298
3950,19299
5102,19299
6125,19299
13032,19299
171,19300
7559,19300
1405,19301
10699,19301
14333,19301
2324,19302
7807,19302
11581,19302
17965,19303
3104,19304
6455,19304
18284,19304
9360,19305
12024,19305
904,19306
2548,19306
6218,19306
6521,19307
10897,19307
18220,19307
10071,19308
15499,19308
18104,19309
2168,19310
4439,19310
12360,19310
2033,19311
13382,19311
18471,19311
5999,19312
13490,19312
15056,19312
4778,19313
5805,19313
7264,19313
7411,19313
15064,19313
5686,19314
6032,19314
13163,19314
17230,19314
6037,19315
9641,19315
17303,19315
17832,19315
5074,19316
14168,19316
15408,19316
17761,19316
7114,19317
13262,19317
3099,19318
17529,19318
9926,19320
12247,19320
14834,19322
18832,19322
4742,19324
12730,19324
9160,19325
9605,19325
12698,19325
4461,19326
5006,19326
2371,19327
4622,19327
15878,19327
19081,19327
2784,19328
13522,19328
17032,19328
3459,19330
5913,19330
10304,19330
2782,19331
9200,19331
11882,19331
13941,19331
16519,19331
18368,19331
11520,19332
9517,19334
793,19335
2671,19335
3967,19335
7351,19335
15026,19335
17029,19336
631,19337
7159,19337
10611,19337
16893,19337
19327,19337
1813,19338
2414,19338
15162,19338
5408,19341
7037,19342
4703,19343
1531,19344
10848,19344
11457,19344
12992,19344
2660,19345
8612,19345
12929,19345
13460,19345
13517,19345
17214,19345
6428,19346
8614,19346
9335,19346
17284,19346
1438,19347
3546,19347
7228,19347
10040,19347
10099,19347
14109,19347
18655,19347
725,19348
956,19348
9001,19348
9061,19349
10311,19349
18318,19349
553,19350
5157,19350
7880,19351
6620,19352
7148,19352
8021,19352
13466,19352
4560,19353
17943,19353
18631,19353
976,19354
10645,19354
14059,19354
1032,19356
7306,19356
11781,19356
13862,19356
15732,19356
1840,19358
3818,19358
7684,19358
5759,19359
8411,19360
4157,19361
6603,19361
5717,19362
14530,19362
3645,19363
6405,19363
6922,19363
18548,19363
18565,19363
7819,19364
14488,19364
16028,19364
17136,19364
15784,19365
876,19366
1497,19366
15940,19366
6610,19367
17971,19367
18634,19367
3937,19368
15462,19369
411,19370
14852,19370
18078,19370
11033,19371
13047,19371
2768,19372
3845,19372
5174,19372
11080,19372
19180,19372
14804,19373
18732,19373
11508,19374
12554,19374
14426,19374
5178,19375
7296,19375
8910,19376
5543,19378
9660,19379
1256,19380
19099,19380
13008,19381
14742,19381
11546,19382
15761,19382
16516,19382
8149,19383
7078,19384
8864,19385
6860,19386
11911,19386
16622,19386
17632,19386
18893,19386
776,19387
15352,19388
15504,19388
16959,19388
19067,19388
12598,19389
8512,19391
11962,19391
12805,19391
16191,19391
3450,19392
9988,19392
16844,19392
645,19394
10093,19394
12164,19394
3776,19395
10373,19395
2292,19396
5102,19396
15708,19396
6736,19397
10565,19397
13887,19397
4830,19399
11300,19399
8966,19400
13078,19400
6416,19401
6566,19401
11442,19401
12338,19401
15001,19401
14080,19402
18279,19402
1591,19403
15479,19403
2955,19404
6642,19404
11000,19404
12014,19405
345,19406
3595,19407
7248,19407
2361,19408
5552,19408
11602,19408
13587,19408
2547,19409
1118,19410
1356,19410
9906,19410
9926,19410
17615,19410
6240,19411
7564,19411
7668,19411
6429,19412
6436,19412
11046,19412
17248,19412
11165,19413
16228,19413
18730,19413
14498,19414
14713,19414
18099,19414
5404,19417
10579,19417
13071,19417
8577,19418
16521,19418
17145,19418
9084,19419
10915,19419
14902,19419
1488,19420
8507,19421
9841,19422
12155,19422
18456,19422
18926,19423
19023,19423
578,19424
4676,19424
10296,19424
6021,19425
8157,19425
14602,19425
18342,19425
8110,19426
10666,19426
14680,19426
15044,19426
6257,19427
4758,19428
14527,19428
1124,19429
8924,19429
15836,19429
12499,19430
13,19431
12955,19431
13137,19431
14194,19432
7938,19433
1486,19434
18298,19434
2070,19435
8353,19435
11650,19436
14649,19436
8846,19437
10377,19437
17041,19437
18032,19437
13039,19438
13479,19438
17702,19438
7378,19439
13698,19439
18397,19440
3677,19441
12183,19441
10541,19442
14841,19442
17445,19442
1364,19443
5656,19443
6198,19443
8788,19443
17686,19443
9678,19445
13678,19445
15907,19445
8708,19446
9229,19446
14605,19446
14094,19447
15252,19447
11289,19448
5202,19449
6623,19449
2658,19451
12753,19451
16021,19451
16999,19451
2838,19452
5351,19452
5523,19452
5987,19452
8787,19452
7406,19453
7647,19453
3432,19454
4580,19454
11866,19455
224,19456
8344,19456
817,19457
5538,19457
7269,19457
3006,19458
11790,19458
4234,19459
11879,19459
12888,19459
1360,19460
6847,19460
10213,19460
13803,19460
17341,19460
1752,19461
4614,19461
8586,19461
18904,19461
18998,19461
17403,19463
11549,19464
13257,19464
14152,19464
7788,19465
9316,19465
17089,19465
18952,19465
5119,19466
7364,19466
11973,19466
8863,19467
13853,19467
43,19468
6324,19468
1451,19469
4324,19469
9227,19469
16492,19469
17838,19469
7145,19470
14239,19470
14495,19471
17885,19471
14544,19472
