source,target
39578,54000
42498,54000
19679,54001
30758,54001
46761,54001
9854,54002
45833,54002
50857,54002
4515,54003
14331,54003
25507,54003
25554,54003
42112,54004
10098,54005
31616,54005
313,54006
28889,54006
44095,54006
51579,54006
1837,54007
8240,54008
42548,54008
44874,54008
46940,54008
53376,54008
1905,54009
52774,54009
1871,54010
8690,54010
31703,54010
45007,54010
13535,54011
21951,54011
23365,54011
27013,54011
27287,54011
34419,54011
332,54012
6289,54012
7173,54012
19615,54012
28802,54012
42881,54012
44486,54012
48296,54012
2713,54013
3997,54013
9401,54013
13360,54013
18254,54013
25134,54013
31436,54013
19095,54014
44365,54014
3746,54015
27020,54015
31288,54015
32495,54015
53109,54015
4578,54016
6934,54016
7868,54016
12580,54016
26405,54016
29522,54016
29876,54016
34420,54016
10499,54017
11083,54018
44087,54018
51765,54018
18295,54019
28894,54019
45797,54019
51374,54019
53450,54019
2011,54020
9418,54020
28331,54020
7845,54021
22391,54021
33117,54021
42618,54021
48813,54021
51053,54021
51175,54021
9978,54022
28804,54022
42276,54022
49627,54022
10847,54023
32906,54023
30710,54024
1528,54025
14922,54025
8304,54026
21317,54026
22520,54026
29187,54026
41582,54026
6128,54027
9536,54027
29375,54027
15251,54028
35889,54028
51920,54028
6476,54029
2198,54030
13179,54030
33116,54030
36879,54030
43655,54030
43626,54031
9710,54032
15577,54032
37447,54032
49405,54032
53588,54032
33612,54033
8828,54034
2369,54035
36409,54035
44826,54035
32791,54036
6002,54037
12246,54037
27133,54037
34295,54038
41245,54038
52549,54038
32465,54039
2008,54040
11204,54040
41096,54040
43193,54040
44642,54040
1600,54041
3347,54041
17414,54041
33778,54041
34296,54041
39597,54041
52759,54041
15005,54042
23408,54042
34436,54042
26442,54043
13079,54044
43639,54044
47687,54044
44737,54045
53615,54046
1892,54047
14741,54047
26271,54047
26691,54047
28729,54047
22910,54048
23169,54048
50960,54048
53532,54048
48922,54049
6037,54050
19293,54050
39145,54050
7174,54051
15259,54051
50937,54051
51434,54051
16758,54052
21572,54052
37574,54052
4481,54053
11083,54053
23210,54053
34923,54053
44803,54053
7618,54054
11543,54054
22688,54054
27415,54054
17283,54055
25756,54055
26534,54055
28603,54055
39438,54055
28183,54056
36658,54056
42715,54056
45679,54056
50820,54056
51440,54056
7891,54057
9171,54057
17088,54057
24729,54057
32039,54057
51409,54057
16561,54058
17181,54058
30868,54058
41099,54058
6320,54059
12495,54059
14896,54059
28498,54059
17375,54060
39020,54061
41438,54061
43935,54061
3449,54062
52418,54062
3862,54063
5192,54063
6238,54063
29452,54063
32248,54063
45426,54063
8404,54064
24061,54064
35365,54064
47426,54064
50063,54065
14928,54066
31010,54066
2996,54067
9441,54067
23850,54067
44132,54067
1657,54068
11162,54068
12066,54068
29628,54068
36034,54068
1143,54069
39267,54069
11821,54070
22079,54070
49641,54070
49862,54070
50586,54070
4202,54071
13827,54071
40578,54071
44505,54071
51328,54071
36599,54072
37091,54072
26604,54073
34530,54073
39082,54073
3880,54074
21552,54075
10087,54076
19165,54076
19457,54076
729,54077
6867,54077
19272,54077
28720,54077
36035,54077
46921,54077
14309,54078
14669,54078
38557,54078
3180,54079
3569,54079
17176,54079
29844,54079
38526,54079
49141,54079
626,54080
11660,54080
13673,54080
14493,54080
18046,54080
35619,54080
40735,54080
53388,54080
20502,54081
51103,54081
51945,54081
10335,54082
12149,54082
17896,54082
34814,54082
24118,54083
39619,54083
1916,54084
32959,54084
46904,54084
16173,54085
22031,54086
41246,54086
47681,54086
4204,54087
21973,54087
26645,54087
47979,54087
6047,54088
13704,54088
24039,54088
50120,54088
35405,54089
48458,54089
6178,54090
8837,54090
46015,54090
47987,54090
53318,54090
1424,54091
21845,54091
23554,54091
7031,54092
22058,54092
38501,54092
860,54094
14760,54094
26100,54094
34562,54094
25966,54095
35552,54095
53791,54095
11104,54096
12010,54096
19087,54096
30774,54096
48385,54096
20175,54097
26588,54097
4450,54098
32744,54098
3867,54099
40594,54099
51434,54099
10557,54100
11249,54100
11628,54100
31072,54100
51261,54100
14745,54101
17967,54101
36341,54102
50676,54102
4968,54103
23676,54103
37004,54103
41442,54103
12117,54104
23783,54104
40933,54104
45527,54104
28749,54105
29537,54105
52057,54105
34010,54106
41551,54106
21465,54107
21834,54107
36434,54107
38658,54107
14591,54108
29629,54108
48288,54108
32009,54109
50168,54109
28084,54110
41049,54110
3257,54111
6539,54111
22317,54112
30429,54112
38864,54112
15702,54113
554,54114
27,54115
27500,54115
43039,54115
9810,54116
23799,54116
29483,54116
13305,54117
23312,54117
26956,54117
32729,54117
2701,54118
12065,54118
30887,54118
40644,54118
15812,54119
36931,54120
15023,54121
17698,54121
20739,54121
23824,54121
31283,54121
25695,54122
29216,54123
42820,54123
11018,54125
33144,54125
47485,54125
49320,54125
4172,54126
22317,54126
44524,54126
11026,54127
36789,54128
50582,54128
52717,54128
388,54129
6988,54129
21004,54129
23178,54129
29772,54129
34596,54129
44128,54129
47962,54129
14309,54130
42731,54130
80,54131
4406,54131
6868,54131
41474,54131
43856,54131
45183,54131
94,54132
6698,54132
7247,54132
16424,54132
20710,54132
30578,54132
48334,54132
6160,54133
49170,54133
5581,54134
40816,54134
1303,54135
30410,54135
45071,54135
10746,54136
25167,54136
53337,54136
24545,54137
5468,54138
51297,54138
5302,54139
25156,54139
48886,54139
1300,54140
33542,54140
43639,54140
7145,54141
32454,54141
41357,54141
8933,54142
32293,54142
42834,54142
49882,54142
2351,54143
14330,54143
24789,54143
28815,54143
20874,54144
5480,54145
9264,54145
28594,54145
50253,54145
22988,54147
53750,54147
32425,54148
35061,54148
43114,54148
48950,54148
20047,54149
22522,54149
36111,54149
29156,54150
31525,54150
3142,54151
7844,54151
8622,54151
18133,54151
43092,54151
4902,54152
16156,54153
22709,54153
51479,54153
53064,54153
1163,54154
16121,54154
16632,54154
18285,54154
15950,54155
47531,54155
37567,54156
39496,54156
42683,54156
52911,54156
5520,54157
14424,54157
16241,54157
30241,54157
43723,54157
44756,54157
1328,54158
31244,54158
35570,54158
44865,54158
52380,54158
52909,54158
7083,54159
12992,54159
629,54160
6080,54160
20357,54160
21925,54160
23558,54160
36326,54160
49511,54160
2531,54161
12526,54161
25674,54161
13819,54162
16923,54162
6722,54163
15305,54163
31358,54163
40719,54163
43199,54163
11238,54164
24575,54164
28378,54164
43655,54164
7631,54165
13419,54165
27765,54165
28678,54165
17479,54166
33974,54166
44620,54166
46161,54166
47784,54166
20970,54167
21324,54167
26367,54167
43157,54167
45270,54167
47628,54167
5212,54168
31477,54168
40426,54168
50450,54168
52764,54168
3589,54169
10941,54169
12679,54169
17303,54169
8894,54170
27066,54170
9236,54171
13919,54171
39058,54171
53973,54171
5361,54172
18704,54172
46065,54172
8453,54173
19277,54173
36605,54173
1177,54174
16614,54174
20883,54174
22840,54175
28646,54175
37037,54175
37640,54175
45569,54175
50332,54175
6186,54176
13592,54176
27651,54176
42026,54176
47771,54177
3121,54178
12380,54178
23554,54178
29117,54178
41340,54178
42681,54178
44737,54178
24375,54179
29375,54179
50800,54179
52367,54179
4146,54180
9158,54180
12513,54180
15471,54180
10037,54181
15817,54181
46692,54181
10667,54182
15015,54182
15881,54182
31723,54182
32689,54182
37648,54182
49669,54182
51822,54182
16329,54183
47541,54183
21496,54184
30134,54184
42826,54184
53133,54184
3803,54185
10614,54185
11315,54185
18040,54186
53594,54186
53828,54186
8475,54187
8987,54187
11494,54187
11606,54187
31415,54187
33259,54187
21303,54188
31603,54188
36028,54188
3154,54189
8539,54189
12639,54189
45782,54189
53992,54189
14890,54190
39286,54190
51061,54190
2669,54191
29124,54191
33957,54191
1,54192
9457,54192
12708,54192
5048,54193
35345,54193
2876,54194
34352,54194
11684,54195
17187,54195
8808,54196
9048,54196
35143,54196
38422,54196
5735,54197
15977,54197
18806,54197
8467,54198
25860,54198
26551,54198
52009,54198
2838,54199
29768,54199
13461,54200
15645,54200
17622,54200
19130,54200
25253,54200
31510,54200
31726,54200
42280,54200
49325,54200
49571,54200
25259,54202
42517,54202
44654,54202
11657,54203
26032,54203
6312,54204
633,54205
10721,54205
21401,54205
25121,54205
37598,54205
42213,54205
27164,54206
39916,54206
42119,54206
7148,54207
18038,54207
35618,54207
47952,54207
2825,54208
5620,54208
19449,54208
10576,54209
16317,54209
52707,54209
10663,54210
24407,54210
29332,54210
45887,54210
242,54211
8420,54211
20419,54211
16766,54212
30566,54212
12109,54213
25028,54213
35669,54213
48908,54213
2251,54214
45831,54214
40394,54215
16686,54216
28958,54216
36510,54216
8681,54217
12466,54217
15372,54217
25423,54217
31913,54217
43052,54217
43339,54217
47375,54217
48557,54217
515,54218
22117,54218
26148,54218
30531,54218
13576,54219
20554,54219
20666,54219
34981,54219
10160,54220
21956,54220
27430,54220
36121,54220
46912,54220
34310,54221
50068,54221
2104,54222
11461,54222
21165,54222
48932,54222
1348,54223
6670,54223
24309,54223
29626,54223
42599,54223
52740,54223
6614,54224
16247,54224
46488,54224
8165,54225
19161,54225
38664,54225
5940,54226
21120,54226
25109,54226
29547,54226
163,54227
26692,54227
35435,54227
39296,54227
13196,54228
20895,54228
20012,54229
23379,54229
29837,54229
32636,54229
7653,54230
8682,54230
15873,54230
6798,54231
45986,54231
6983,54233
40828,54233
49901,54233
4387,54234
20585,54235
30381,54235
32518,54235
14204,54236
14279,54236
31020,54236
1797,54237
18072,54237
33535,54237
1636,54238
16057,54238
22244,54238
27131,54238
45004,54238
1592,54239
8163,54239
22086,54239
41172,54239
1389,54241
50157,54241
7886,54242
8074,54242
29278,54242
34924,54242
36994,54242
37322,54242
34245,54243
48738,54243
11339,54244
37642,54245
1088,54246
7721,54246
45929,54246
14724,54247
31717,54247
1720,54248
37323,54248
6631,54249
42306,54249
16992,54250
19118,54250
36761,54250
40425,54250
43504,54250
4368,54251
33183,54251
33950,54251
33994,54252
37222,54252
48409,54252
7929,54253
16516,54253
48604,54253
6975,54254
290,54255
2015,54255
15478,54255
36992,54255
50531,54255
52462,54255
14015,54256
16064,54256
27106,54256
27206,54256
53542,54256
6454,54257
7913,54257
15283,54257
24614,54257
43498,54257
53873,54257
14772,54258
25507,54258
33678,54258
33851,54259
20708,54260
30002,54260
33348,54260
38957,54260
53108,54260
2429,54261
11348,54261
12275,54261
42053,54263
11710,54264
15553,54264
20104,54264
42385,54264
29826,54265
31979,54265
34310,54265
39726,54265
12221,54266
30623,54266
48568,54266
3814,54267
5546,54267
13033,54267
41378,54267
52754,54267
36131,54268
44653,54268
14394,54270
17775,54270
21769,54270
26269,54270
36351,54270
44019,54270
44099,54270
33674,54271
43107,54271
838,54272
24235,54272
29532,54272
51008,54272
52027,54272
1518,54273
19628,54273
31114,54273
2440,54274
10522,54274
11674,54274
24984,54274
44652,54274
29138,54275
38579,54275
49617,54275
50194,54275
6284,54276
33704,54276
35530,54276
350,54277
13353,54277
47186,54277
50170,54277
11008,54278
14681,54278
30380,54278
37053,54278
48498,54278
34999,54279
23633,54280
46394,54281
36097,54282
44787,54282
49530,54282
28002,54283
48973,54283
51747,54283
4111,54285
15633,54285
22413,54285
41145,54285
3720,54286
22965,54286
43860,54286
786,54287
6692,54287
26771,54287
49845,54287
4519,54288
8146,54288
15924,54288
18165,54288
18651,54288
51979,54288
93,54289
2258,54290
5711,54291
9933,54291
27504,54291
33963,54291
11211,54292
30938,54294
39481,54294
39882,54294
39511,54295
53247,54295
14699,54296
25816,54296
32289,54296
4655,54297
5946,54297
36530,54297
50361,54297
34236,54298
49555,54298
31332,54299
42670,54299
22133,54300
47258,54300
12071,54301
30361,54301
31768,54301
45814,54301
5256,54302
7499,54302
9723,54303
15625,54303
20695,54303
47273,54303
49866,54303
19451,54304
23840,54304
36618,54304
40317,54304
40468,54304
44973,54304
5806,54305
51527,54305
53023,54305
20989,54306
39908,54306
47387,54307
22224,54308
38045,54308
35795,54309
10173,54310
24640,54310
35824,54310
19735,54311
25175,54311
47168,54311
50422,54311
6649,54312
23086,54312
53125,54312
19816,54313
20509,54313
20833,54313
38957,54314
48100,54314
53333,54314
29791,54315
13399,54317
19570,54317
41083,54317
584,54318
6422,54318
15382,54318
25906,54318
38712,54318
49447,54318
1077,54319
22453,54319
34948,54320
39284,54320
48982,54320
24895,54321
42782,54321
488,54322
7690,54322
14988,54322
16247,54322
26490,54322
31734,54322
36377,54323
50269,54323
53834,54323
633,54324
2871,54324
11870,54324
15055,54324
16369,54324
51128,54325
52090,54325
33788,54326
42581,54327
50465,54327
21231,54328
24126,54328
28007,54328
16680,54329
27065,54329
27222,54329
42344,54329
53577,54329
7011,54330
18793,54331
26135,54331
30828,54331
52111,54331
54307,54331
1001,54332
19288,54332
46556,54332
36386,54333
41130,54333
12984,54334
17843,54334
36975,54334
41392,54334
41652,54334
53482,54334
7859,54335
51686,54335
1876,54336
7000,54336
10832,54336
48242,54336
5527,54337
48605,54337
49926,54337
10457,54338
23958,54338
19900,54339
45547,54339
48153,54339
53149,54339
2972,54341
3983,54341
9977,54341
15754,54341
31097,54341
37897,54341
42369,54341
575,54342
9832,54342
46032,54342
50150,54342
51128,54342
2849,54343
16052,54343
23156,54343
27910,54343
34128,54344
41169,54344
48864,54344
41046,54345
195,54346
23437,54346
53872,54346
22952,54347
39864,54347
49588,54347
50655,54347
3777,54348
24314,54348
35125,54348
2729,54349
20866,54349
29839,54349
40469,54349
6584,54351
38656,54351
35772,54352
37173,54352
39150,54352
33298,54353
46642,54353
48429,54353
52239,54353
10816,54354
32483,54354
958,54355
1033,54355
8230,54355
16089,54355
21833,54355
30242,54355
33729,54355
39397,54355
39899,54355
50936,54355
7137,54356
12747,54356
48335,54356
6807,54357
13806,54357
43108,54357
20464,54358
27038,54358
2896,54359
29163,54359
29364,54360
42799,54360
6508,54361
14208,54361
40781,54361
175,54362
16591,54362
27792,54362
43534,54362
44397,54362
51943,54362
2028,54363
19349,54363
30363,54363
2735,54364
25202,54364
26192,54364
30842,54364
5869,54365
6815,54365
30506,54365
30716,54365
11424,54366
25042,54367
39351,54367
40024,54367
2571,54368
2823,54368
23733,54368
45277,54368
50352,54369
43524,54371
48293,54371
2513,54372
3245,54372
15353,54372
26244,54372
26900,54372
30351,54372
39582,54372
3009,54373
44368,54373
6236,54374
12602,54374
13040,54374
34066,54374
39988,54374
8046,54375
10505,54375
23817,54375
43250,54375
7030,54376
9815,54376
16706,54376
49386,54376
328,54377
16586,54377
20406,54377
53389,54377
10283,54378
16754,54378
17616,54378
53721,54378
522,54379
11594,54379
6129,54380
8560,54380
23948,54380
30725,54380
32780,54380
34414,54382
39057,54382
41766,54382
49977,54382
14383,54383
53929,54383
1134,54384
8012,54384
34694,54384
19074,54385
22267,54385
35780,54385
23386,54386
41186,54386
49293,54386
49665,54386
24896,54388
52776,54388
1954,54389
17356,54389
17579,54389
19473,54389
24433,54390
48788,54390
50000,54390
50565,54390
2577,54391
8952,54392
18426,54393
42680,54393
43437,54393
43538,54393
9943,54394
12687,54395
49769,54395
5736,54397
14606,54397
25473,54397
5021,54398
11831,54398
20011,54398
25856,54399
35726,54399
4564,54400
21353,54400
26376,54401
34868,54401
48861,54401
30123,54402
37581,54402
22719,54403
24834,54403
34679,54403
42379,54403
45689,54403
16109,54404
8564,54405
15943,54405
45486,54405
3399,54406
12310,54406
44827,54406
46900,54406
49501,54406
51269,54406
52713,54406
19422,54407
37641,54407
42645,54407
11889,54408
48447,54408
49106,54408
2165,54409
18839,54409
40512,54409
47810,54409
27788,54410
39962,54410
40353,54410
41444,54410
41605,54410
49496,54411
1956,54412
9172,54412
33787,54412
36376,54412
38930,54412
7722,54413
11074,54413
19072,54413
28545,54413
35259,54414
36069,54414
30102,54415
1878,54416
11816,54416
26138,54416
52051,54416
671,54417
42180,54417
43132,54417
48276,54417
14379,54418
35287,54418
9523,54419
12902,54419
28340,54419
29524,54420
46242,54420
47471,54420
1112,54421
45331,54421
4725,54422
10134,54422
34127,54422
49313,54422
49378,54422
4962,54423
32058,54423
10195,54424
53598,54424
4961,54425
12981,54425
25791,54425
43998,54425
47418,54425
6713,54426
34100,54426
53329,54426
26796,54427
14200,54428
37089,54428
6704,54429
13726,54430
28353,54430
44206,54430
44977,54430
19505,54431
16492,54432
44532,54432
374,54433
1099,54433
15407,54433
20998,54433
40885,54433
2093,54434
26923,54434
26960,54434
50705,54434
5255,54435
17714,54435
42316,54435
13999,54436
14473,54436
32880,54436
33886,54436
35398,54436
43423,54436
44306,54437
21952,54438
35680,54438
31746,54439
42458,54440
9473,54441
7379,54442
10799,54442
34060,54442
38720,54442
2705,54443
27914,54443
18129,54444
33619,54444
36878,54444
32191,54445
5906,54446
9521,54446
16689,54446
45476,54446
21754,54447
9350,54448
29120,54448
35988,54448
53150,54448
2476,54449
16320,54449
31874,54449
50599,54449
11826,54451
15950,54451
25374,54451
52926,54451
47777,54452
1665,54453
15341,54453
23581,54453
23911,54453
7368,54454
22872,54455
44583,54455
46627,54455
3167,54456
4769,54457
11650,54457
12015,54457
24433,54457
26079,54457
35063,54457
17703,54458
25365,54458
52620,54458
5644,54459
25885,54459
49783,54459
33476,54460
24450,54461
27895,54462
45474,54462
5198,54463
21447,54463
24974,54463
29037,54463
2939,54464
4812,54464
13866,54464
45216,54464
11431,54465
21929,54465
34073,54465
41811,54465
31594,54466
40854,54466
42613,54466
43856,54466
16839,54467
17443,54468
17536,54468
1902,54469
19740,54469
23216,54469
37489,54469
39912,54469
41883,54469
46335,54469
50842,54469
688,54470
994,54470
3419,54470
25951,54471
2919,54472
12458,54472
17389,54472
29872,54472
39393,54472
41121,54472
16352,54473
330,54474
11093,54474
19031,54474
19577,54474
39558,54474
23080,54475
39034,54475
51868,54475
39627,54476
36459,54477
46205,54477
33757,54478
41863,54478
855,54479
10827,54479
19297,54480
47435,54480
42380,54481
15111,54482
23316,54482
38819,54482
50243,54482
11888,54483
22458,54483
50652,54483
18287,54484
32249,54484
50563,54484
320,54485
18393,54485
34012,54485
34796,54485
36796,54485
46380,54485
48603,54485
14499,54486
29155,54486
31815,54486
36432,54486
48404,54486
4054,54487
4446,54487
16237,54487
5360,54488
7297,54488
8620,54488
27541,54488
41207,54488
1225,54489
19025,54489
39393,54489
54193,54489
12848,54490
15253,54490
18893,54490
28176,54490
50393,54490
52723,54490
52962,54490
2499,54491
16814,54491
37675,54491
40243,54491
50155,54491
36735,54492
52475,54492
17524,54493
34349,54493
41300,54493
48635,54493
15801,54494
26796,54494
21569,54495
22352,54495
27965,54495
6377,54496
7021,54496
32852,54496
42074,54496
10449,54497
11629,54497
16108,54497
25784,54497
44348,54497
273,54498
16578,54498
22785,54498
32982,54498
26019,54499
45057,54500
6176,54501
26233,54501
15803,54502
39664,54502
20171,54503
52207,54503
7616,54504
32458,54504
33877,54504
36482,54504
48655,54504
19702,54505
1226,54507
14620,54508
22014,54508
23592,54508
29321,54508
30641,54508
52619,54508
54268,54508
664,54509
872,54509
39241,54509
45617,54509
51977,54509
12733,54510
28004,54510
29171,54510
47230,54510
3092,54511
33423,54511
40268,54511
41718,54511
42613,54511
11733,54512
14168,54512
31618,54512
44475,54512
24469,54513
17591,54514
41774,54515
53909,54515
6072,54516
7726,54516
11618,54516
37006,54516
40963,54516
47237,54516
5295,54517
6780,54517
20343,54517
22693,54517
31318,54517
34066,54517
34243,54518
8243,54519
33061,54519
53175,54519
6025,54520
14223,54520
24495,54520
1265,54521
4058,54521
4241,54521
31502,54521
53188,54521
45022,54522
25103,54523
43483,54523
52337,54523
20808,54525
21049,54525
29806,54525
40705,54525
54029,54525
12023,54526
17279,54526
48325,54526
6105,54527
28141,54527
50999,54527
1365,54528
15450,54528
17762,54528
36559,54528
39901,54528
43750,54528
32133,54529
48418,54529
1723,54530
7195,54530
8006,54530
13087,54530
3440,54531
20549,54531
27980,54531
40828,54531
48561,54531
11448,54532
21231,54532
8136,54533
15369,54533
49797,54533
2123,54534
14900,54534
42253,54534
44535,54534
15094,54535
43635,54535
20977,54536
34094,54536
16075,54537
52509,54537
42750,54538
51843,54538
20596,54540
51486,54540
21615,54541
22125,54541
35829,54541
40088,54541
47723,54541
317,54542
754,54542
30864,54542
8173,54543
9309,54543
10892,54543
29617,54544
43342,54544
23669,54545
34048,54545
39692,54545
14016,54546
17685,54547
26250,54547
34158,54547
40519,54547
1209,54548
7959,54548
8571,54548
42674,54548
31552,54549
32501,54549
41450,54549
7433,54550
17344,54550
36289,54550
40590,54550
4733,54551
30129,54551
43928,54551
44875,54551
50576,54551
53315,54551
924,54552
8589,54552
24748,54553
24784,54553
16280,54554
17485,54554
19677,54554
45953,54554
5680,54555
5833,54555
38862,54555
48517,54555
48979,54555
50684,54555
40067,54556
50421,54556
989,54557
40159,54558
40722,54558
48154,54558
50428,54558
2627,54559
22045,54559
10453,54560
32095,54560
21624,54561
47139,54561
11262,54562
13606,54562
15582,54563
28049,54563
38549,54563
40996,54563
6572,54564
12635,54564
15655,54564
35855,54564
52368,54564
48782,54565
9212,54566
21322,54566
40203,54566
2729,54567
3243,54567
18083,54567
23566,54567
24486,54567
34049,54567
34432,54567
5334,54568
26965,54568
38945,54568
24632,54569
39063,54569
9039,54570
40775,54570
45558,54570
48420,54570
474,54571
16501,54571
53097,54571
5427,54572
13491,54572
23921,54572
34179,54572
52306,54572
28761,54573
43453,54573
21265,54574
7997,54575
11774,54575
13312,54576
14297,54576
41143,54576
11835,54577
27547,54577
47594,54577
19625,54578
34467,54578
40396,54578
43222,54578
4345,54579
33308,54579
13479,54580
14177,54580
46242,54580
962,54581
1846,54581
1902,54581
3723,54581
16433,54581
23719,54581
16690,54582
22015,54582
33127,54582
41293,54582
53934,54582
44430,54583
12197,54584
42832,54584
39890,54585
46758,54585
43484,54586
45653,54586
52671,54586
3784,54587
5971,54587
35236,54587
34614,54588
47526,54588
54034,54588
13949,54589
14076,54590
19276,54590
24744,54590
30014,54590
32261,54590
43391,54590
31794,54591
27794,54592
12358,54593
36547,54593
38490,54593
40868,54593
50345,54593
1947,54594
29749,54594
34948,54594
39154,54595
52337,54595
20207,54596
30536,54596
42387,54596
45244,54596
10714,54597
12140,54597
8290,54598
50728,54598
51076,54598
15431,54599
39176,54599
26679,54600
48877,54601
49327,54601
20074,54602
7999,54603
17600,54603
26897,54603
29447,54603
41581,54603
47240,54603
21327,54604
32685,54604
16565,54605
51737,54605
555,54606
23559,54606
40608,54606
43572,54606
3337,54607
39744,54607
3609,54608
39957,54608
44352,54608
54161,54608
14688,54609
19382,54610
36099,54610
43589,54610
44246,54610
51360,54610
2571,54611
13676,54611
18529,54611
18971,54611
34035,54611
6694,54612
15409,54612
15700,54612
21205,54612
48693,54612
53592,54612
31924,54613
38434,54613
39034,54613
44539,54614
48310,54614
10855,54615
17499,54615
13766,54616
15136,54616
22860,54616
24431,54616
49648,54616
21264,54617
27931,54617
36060,54617
20285,54618
25026,54618
27191,54618
34935,54618
4078,54619
9043,54619
10952,54619
2070,54620
26322,54620
41145,54620
49408,54620
23479,54621
31565,54622
36776,54622
48895,54622
16514,54623
39930,54623
46460,54623
22296,54624
12052,54625
31484,54625
33412,54625
6373,54626
24838,54626
38518,54626
45544,54626
17858,54627
26985,54627
48652,54627
16078,54628
30984,54628
36481,54628
43978,54628
1222,54629
14859,54629
17808,54629
30972,54629
41832,54629
43944,54629
33165,54630
1024,54631
10110,54631
37290,54631
39158,54631
1610,54632
26177,54632
43829,54632
13217,54633
17113,54633
2817,54634
24055,54634
41393,54634
29380,54635
13172,54636
21191,54636
27223,54636
38896,54636
52025,54636
31698,54637
8453,54638
16752,54638
24631,54638
35537,54638
7024,54639
3914,54640
15579,54640
31043,54640
16517,54641
53463,54641
11871,54642
17936,54642
31532,54642
38316,54642
39074,54642
24356,54643
40808,54643
50290,54643
53331,54643
25730,54644
25908,54644
26758,54644
46609,54644
38120,54645
43853,54645
13263,54646
19974,54646
38114,54646
42981,54646
45618,54646
15277,54648
30111,54648
36840,54648
37400,54648
10399,54649
19923,54649
38948,54649
40060,54649
41326,54649
45397,54649
48407,54649
48467,54649
52712,54649
17245,54650
18619,54650
26051,54650
29987,54650
30043,54650
30977,54650
39240,54650
42759,54650
10659,54651
12328,54651
26586,54651
41745,54651
48094,54651
49722,54651
31732,54652
32274,54652
45146,54652
47523,54652
50700,54652
30840,54653
32956,54653
9815,54654
22506,54654
23389,54654
43088,54654
49031,54654
53664,54654
4095,54655
4188,54655
33891,54655
34658,54655
2448,54656
8548,54656
13886,54656
17584,54657
27701,54657
32595,54657
41042,54657
41207,54657
52116,54657
35090,54659
38083,54659
42032,54659
14823,54660
18528,54660
23868,54660
32847,54660
45087,54660
45755,54660
1114,54661
19646,54661
29893,54662
41923,54662
2998,54663
20376,54663
35550,54663
20049,54664
21745,54664
43694,54664
43780,54664
11482,54666
14715,54666
19286,54666
24801,54666
20433,54667
53133,54667
14320,54668
29456,54668
36356,54668
47151,54668
6967,54669
19367,54669
27484,54669
43572,54669
44613,54669
52318,54669
12649,54670
23927,54670
47547,54670
51389,54670
8513,54671
3637,54672
19545,54672
37692,54672
44423,54672
13284,54673
43450,54673
45297,54673
23730,54674
26337,54674
1879,54675
8064,54675
18398,54675
19594,54675
51648,54675
3547,54676
10976,54676
29814,54676
34580,54676
47918,54676
6619,54677
9533,54677
22289,54677
27951,54677
46080,54677
49583,54677
1471,54678
39797,54678
3148,54679
23213,54680
38697,54680
45627,54680
9833,54681
22967,54681
45238,54681
25120,54682
38826,54682
53715,54682
16918,54683
22256,54683
42401,54683
43384,54683
48069,54683
48997,54683
5454,54684
16287,54684
31760,54684
46192,54684
5881,54685
33849,54685
50997,54685
5209,54686
5312,54686
7162,54687
7610,54687
14892,54687
24192,54687
25270,54687
29495,54687
3537,54688
6322,54688
13446,54688
41237,54688
42831,54688
11580,54689
13683,54689
12871,54690
13815,54690
53286,54690
5543,54691
29967,54691
18196,54692
18520,54692
42742,54692
21937,54693
44508,54693
6294,54694
10374,54694
11737,54694
15835,54694
39458,54694
51357,54694
33467,54695
7562,54696
39034,54696
51860,54696
16353,54697
47716,54697
11131,54699
15254,54699
2621,54700
5916,54700
40700,54700
44340,54700
48989,54700
50888,54700
53653,54700
27165,54701
53419,54701
8466,54702
29043,54702
37969,54702
39934,54702
20807,54703
42360,54703
30744,54704
47010,54704
51890,54704
4701,54705
24742,54705
36831,54705
7068,54706
17568,54706
25117,54706
32595,54706
54650,54706
14269,54707
14781,54707
15348,54707
38513,54707
51776,54707
16578,54709
26304,54709
20105,54710
42726,54710
3245,54711
40505,54711
41255,54711
46519,54711
50716,54711
35622,54712
38152,54712
9637,54713
11212,54713
25175,54713
43324,54713
15200,54714
18217,54714
25087,54714
38387,54714
49223,54714
21627,54715
33550,54715
50142,54715
50915,54715
49583,54716
32660,54717
33729,54717
42241,54717
36013,54718
59,54719
38832,54719
9170,54720
53392,54720
53493,54720
9804,54721
15219,54721
44830,54721
33429,54723
35662,54723
41965,54723
42057,54723
26558,54724
359,54725
19939,54725
43935,54725
7320,54726
41993,54726
49383,54726
51694,54726
52437,54726
22548,54727
44495,54727
12833,54728
38532,54728
39226,54728
35771,54729
48580,54729
18573,54730
35174,54730
45406,54730
204,54731
44515,54731
7658,54732
24766,54732
27307,54732
39639,54732
10435,54733
16747,54733
24052,54733
47444,54733
49293,54733
19847,54734
21062,54734
25765,54734
36578,54734
30199,54735
6369,54737
23479,54738
27583,54738
33659,54738
36497,54738
302,54739
15620,54739
28707,54739
33588,54739
53614,54739
42697,54740
47659,54740
54243,54740
2643,54741
40512,54741
49091,54741
3380,54742
18987,54743
36438,54743
37544,54743
53326,54743
17938,54744
36117,54744
5330,54745
29333,54745
31435,54745
45928,54745
19448,54746
49655,54746
2795,54747
15692,54747
27770,54747
22508,54748
22911,54750
31235,54750
50461,54750
16241,54751
37404,54751
37677,54751
43307,54751
